,A,C,E,class
438,0.36817795305619394,0.043929640717614404,0.6916956632005375,0
439,2.2800147876062655,-0.42713190496441866,1.1633228394302018,2
440,-0.12091172281711038,-0.8626712797239724,-2.965364077127761,0
441,-1.2166249526779782,2.2805753683431593,-0.5266648070306905,1
442,-0.49508175748880967,-1.1465003571977173,1.7405828597122275,2
443,-0.33616864465067897,-1.1270545353863946,1.889946857692208,2
444,0.7631688928223266,1.717130779040429,-1.6555890228017238,0
445,-0.8918400550490027,2.5370235713756797,-1.3164871700404481,0
446,0.5062294662363773,1.6645575347476607,1.2829728774428815,1
447,-0.8627999285494616,1.146065395891733,1.1704556783719289,1
448,1.4083447420058586,-0.6883488211600048,-0.5338815600669947,2
449,-0.2578373733726754,1.2870375050981269,2.1503321736270724,1
450,2.72966586466771,-0.34621796851072584,-0.46881580470691275,2
451,2.6408961831749553,-0.663140588391046,1.3689492460079369,1
452,-0.7205337484556311,1.5863769532463219,-1.1703026215392005,0
453,-2.5006171082053723,-0.10571854272579406,0.36829292276315106,1
454,0.23830801223233566,1.3478951038954494,0.5436178860090152,1
455,-1.1057304831386447,1.1314709385526396,-1.5595446684308518,0
456,0.4119061646398945,1.3764585807403513,-1.1901492300843635,0
457,-1.4267983665712731,0.8817576570619554,0.6515422673698752,1
458,-1.2474478815002619,0.45618463606135684,-2.336337549764321,0
459,-0.336236955833751,2.8811383474251095,1.0058721629001193,1
460,-0.7968679895287222,-0.8405931394517718,1.0762737922102605,2
461,-1.657106407613447,0.8061131874606242,0.5727453134296445,1
462,3.2147719251067803,-1.3122941366788279,2.681349530000982,1
463,-0.010921731685268554,2.07627491388474,0.8693271517766357,1
464,1.8230354137528502,0.6419245609080844,1.2122481580307474,1
465,-0.82374448774694,1.1118309539472016,0.42510774831997733,1
466,0.5619809602034148,-1.1881828737378082,-1.3550328542818737,2
467,-1.45431867798004,-0.5704121177194079,0.6205687841355991,2
468,0.5922449001694081,1.0409002294195036,-1.0843858894575753,1
469,-0.4975027396467746,-1.546045716991825,1.1278534456509044,2
470,-1.0050014856897649,-1.219859087043297,0.37925961772453154,2
471,-2.618968646230468,0.33726103152468934,-0.21292885140650997,2
472,-1.6671704546873907,0.4441017225046433,-0.6030038237454531,0
473,0.8016563783183471,2.60066529580856,-0.5738501309751768,0
474,-1.217186454171243,-0.9861095998879359,0.2528144687661007,2
475,1.3791840811273972,0.8047747289303092,-0.5137464815079096,0
476,-0.6984882866171254,0.9800031773322733,-1.990396740675775,0
477,-1.6128544105022682,0.8077789337372332,-1.57099796679577,0
478,-0.9895636087585669,0.3433379492127918,2.723253258226211,1
479,-1.6933829345984277,0.01531087995473479,1.1403669826593728,2
480,-0.011914216877055184,1.7333328625048248,0.7633293482127257,1
481,-0.7053528360702381,0.5589402315794596,0.06197627536108574,0
482,-2.281366242218681,-1.0078769077153023,-1.2175326555467567,2
483,1.0051481314476103,0.9942715191111331,1.977459153657886,1
484,-0.9895143125261707,1.0051671782395264,0.8477723833092948,1
485,-1.7550520294551228,-0.7139285687157649,0.6610221542717287,2
486,0.9564200771732421,2.0040708767862694,2.4092759817806044,1
487,-0.49806696204450396,-1.4458064073688992,0.6523677732080053,2
488,2.350678147906515,1.082633076281258,-0.34815849567911317,0
489,-0.9474087780312295,-1.9230524708142995,0.1970878470382904,2
490,2.750349466170638,0.3530191610086608,-0.2499670082284211,0
491,-0.39497208179403165,-1.6823464690682333,1.2214775095039274,2
492,1.9779123291542684,-1.0080091054944036,-0.3145492593626549,2
493,-0.28885254062242427,-1.488576872128328,-1.9390766941193363,2
494,-0.7543837430111294,1.7412858906215907,0.07401702762997964,1
495,1.249145374252232,0.6163001045699436,-0.12659277169536343,1
496,-0.6481566871014988,2.254119050567849,-1.6709703935317366,0
497,-0.5085238961135468,0.8148733105650925,-1.2947893360128275,0
498,-1.5706014086774278,1.1959278151720971,1.4662643436560776,0
499,-2.496013310132124,0.3232283237914948,1.1418038167424835,1
500,0.11948539683979509,2.5834034520284885,1.922706466034521,1
501,1.3336067557001139,-0.24179967746023534,-0.2344537909404366,2
502,-2.128525726261688,2.560148205628537,1.219269109284435,0
503,-0.746555159601493,-1.4876773868253856,0.7536752519624821,2
504,-1.7754921092629021,1.6072524083163469,-1.8800355873248176,0
505,-0.7452895614600689,-0.264614223390522,1.9372296148018564,2
506,2.4166472033772344,-0.7671971013069889,0.3481229084650659,1
507,-0.99802485768012,-1.1114994907379119,0.8654156881371695,2
508,-1.1362526612820973,2.864451254934413,0.26398874954095897,0
509,0.7844800171314452,0.7035056388073448,-1.1097793639946405,0
510,-0.0038618666589349537,1.7143374603965411,0.7705454693800369,1
511,-0.3872805339619936,0.8496461751012464,-0.9316308314065052,0
512,-0.18643099265436947,-0.8521614590034959,-1.890818245203882,2
513,-2.0236580226837604,0.9125647522610033,-0.5993260844332331,1
514,-1.2288874255367546,1.61305455635528,-2.5197440078635673,0
515,0.6144866042187931,-1.4980266264817677,2.4289423012175066,2
516,2.488146777379523,0.12106208224713888,2.2096050164087333,1
517,1.0710476730428458,0.6847321021651626,-1.630064087084349,0
518,-0.5812689131233834,1.349531665413996,-0.518742563695406,0
519,-0.40779386686717056,-1.2668245501300186,1.04888725313376,2
520,-0.05352609561540389,1.4131577300693845,1.7466464750773838,1
521,-0.7201569775676935,-0.9430139720855242,1.6887460147017337,2
522,0.17454547734251413,2.0473942399389546,1.9476697131474001,1
523,0.7209022757843,-1.8040395632377224,2.8838305356551666,2
524,-2.1211442646239744,0.06913315977650392,0.46147211878242256,2
525,2.96699642697603,0.16823176412781438,0.008071279830685896,2
526,0.592447193116053,-0.8794514348113752,0.6844962220016604,2
527,2.2881001156651486,-0.06827064946865158,1.6540009199759003,1
528,0.6350712126219946,-1.453363093528547,-1.2419851349504698,2
529,-0.29922322218621367,1.5382852462236407,1.1264000826614708,1
530,1.1401021219262493,-1.4919124549861003,-1.0280172547593283,2
531,1.683664113443427,0.6343532311199906,2.3980465901241894,1
532,1.7947820911906027,-0.5952054742471347,-0.6464207714004853,0
533,-2.15033681705379,-1.3615333574479678,-0.8860795328260982,2
534,2.3639158233132322,0.6370966629905526,-0.7572614226967339,0
535,-1.1088342440015149,-0.393084372168222,-1.0719014069677244,0
536,-1.9400777368418298,-0.5613150518797352,0.07366421365665743,2
537,0.35869637724182335,1.2920893817579073,0.9513193265225215,1
538,1.4258720069107094,-1.3009011544973568,-1.7506728059152892,2
539,-1.7449040488999814,0.33411330393903704,0.6615516803313921,1
540,-0.7178624768797578,2.1080666223559454,0.20886188151504737,0
541,-1.7716598784295416,1.617549222233441,-1.8919721730620642,0
542,-1.0484754084714816,0.7786129206889822,-2.364270077704256,0
543,1.317566310121589,0.6249134285329436,-0.6531863175897324,0
544,1.4777832545087515,0.4784000560802587,-1.0984474733782357,0
545,1.7958097983484245,0.9935885825353734,-0.7905595921497534,0
546,0.24597907296469956,-1.4189018841962622,-1.311214029823948,2
547,-1.4573094173840015,3.432653486125993,0.664505087000229,1
548,1.0098913131212244,-0.9514354785326224,-1.1137711160270316,2
549,0.3648988925260539,1.9145747399414605,2.3862587548826992,1
550,0.04586268903786139,2.651329574027439,0.7141119440697643,1
551,-1.1208645021545864,0.7138222095059921,-1.1040894543076503,0
552,0.28242642704225174,1.4632694183060253,0.3093034382917368,1
553,-1.1484054158391004,1.2373657751295732,1.3281285274624741,1
554,-0.8172699904968033,-0.9768712293244671,0.7726711034739258,2
555,2.792432006241647,-0.6956026981336878,1.3758890938764026,1
556,0.7775629793275132,1.631835864811121,-0.7250205045071921,0
557,-0.36493223010578024,1.2661750744130948,1.1335736328844503,1
558,-0.864516772477383,0.715732816271496,1.7785518393236164,1
559,1.4392964418679706,0.8127117481489019,1.571332656006845,1
560,2.251459536743627,-0.20409706342900447,-0.7995392693167751,2
561,2.311511376108358,-0.25819817725109195,-0.9097715573968694,2
562,-1.8009408315903128,-0.6425348358901095,-0.6238695484228256,2
563,-0.2100020213906747,0.9596393204347217,-0.5861437409959092,0
564,-0.4837461504231785,0.28931578963352167,-0.22750558833145829,0
565,-1.091466756126652,-0.603405249265861,2.2418100737563353,2
566,-0.19622794492983342,2.5186793039890594,1.3092099415820027,1
567,1.2904103752210379,1.2700752702907099,-1.0022998964450456,0
568,-0.6531751056046539,0.9456180817120907,-0.3482684469187123,0
569,-0.7426419941632293,-1.6251132115579656,-0.2585829597252616,2
570,2.5839731639028356,-0.23788238256033156,2.9682439773718805,1
571,1.8009794673952242,-1.1980408279736379,-0.8015919160596272,2
572,-0.3769973890887848,1.5394793840451095,-1.2251609227733478,0
573,-0.7515096475649243,1.3094712221704947,0.2195863420536125,1
574,1.0817259371282748,-0.16988193718922684,-0.820004098200633,2
575,0.725521461401159,1.0369795833786883,0.6763956265385542,1
576,-0.347097067760642,-1.463486023498233,-1.4047184161663577,2
577,1.3933752869522393,0.28862115333905214,0.8566167430179091,1
578,0.6849716984283212,0.8513887223959268,-0.37203798202115324,1
579,1.3024149659973387,-0.6080004948505064,-1.1351654185666669,2
580,2.18101309759256,-0.3101256613097616,-2.2360120715564453,2
581,1.4463970692008536,1.5125504024464185,2.8970780013869923,1
582,0.6585683794983719,1.0881197696041969,-0.8657483236995496,0
583,-0.16959000837725124,0.2879677907988879,1.3456766639464535,0
584,-0.3544418843600009,1.501321340074953,-1.555700348586618,0
585,0.07139457971624585,1.0989805463878612,3.4837172794411204,1
586,-1.5317954051151326,0.3466618030010076,2.7199260816361726,1
587,-1.8559094948980013,2.5103755595340465,-0.4873156438600432,0
588,-1.2108576714899282,-0.6759875238358849,0.878569372555591,2
589,1.2126344125721342,1.3515755836197603,-1.2826853736905277,0
590,0.1061549742823471,1.4273480082694907,1.0481404294494916,1
591,1.861272191794136,-1.1445412062271558,-1.2012544064902233,2
592,-1.475710795273942,-0.8108654273511068,-0.6644498797996627,0
593,-1.8946465455143788,0.06193387887277224,0.591843730442704,1
594,-3.084307889556999,-0.21742610061334444,2.4325941684790604,1
595,3.830206767926402,1.0232125165418342,-0.6332457279592505,2
596,-0.7389771366352846,0.02659719022027529,-3.5321462151596394,0
597,-0.7356908759508753,-0.3073155217523895,-1.5395848634299978,0
598,1.2288208996719359,1.6916522388272912,0.2297896131617556,0
599,0.2433770259288779,-1.7230725335241712,0.6424888689760357,2
600,0.7895776284806613,1.0731700532573183,3.507755778446307,1
601,0.09135459333432638,-0.6565618949313781,-0.6744891846540574,2
602,-1.4036513127687296,-1.4273103657074517,0.8553639860850606,2
603,3.2439218713849582,-0.14216938977951965,0.031485935886315985,2
604,-1.2902257561309198,0.17452104651704148,1.1003326929108557,1
605,3.1628713395513826,-0.7116999518015923,-1.0657053021936662,2
606,-0.6853276886913837,1.0491945181537357,-0.9298793595084294,0
607,0.8569371824945778,1.6426426298487544,-0.36471263076753424,0
608,-0.697723204536626,1.2910835280695965,-1.850809628412299,0
609,2.139729047406621,0.26855633573591253,-0.6193408856012671,0
610,-0.9808836429065937,-1.6793702810595716,-1.876513936442463,2
611,3.2803973342139305,-0.43139556967833104,-0.6054029211555316,2
612,1.8048954907068793,-1.305131825472139,0.5797603317697151,2
613,2.3542534495421408,-0.05044881594845818,0.925187211725339,1
614,2.321709858261971,0.1921577501134375,-0.6575482095845917,0
615,-0.24399269110982702,-0.42925925316697544,-1.7005597724884574,0
616,1.2012296675346241,1.4267163268158227,1.3455905688722571,1
617,0.5314302603581385,-0.12278336417208413,-4.091898391256198,0
618,0.20623565320108805,1.4765409877262616,0.7717357232599081,1
619,-1.719512129359376,-0.2952419528524166,0.17300225412601566,2
620,-2.007688227838502,-0.08023872237899332,-0.36813300794996695,2
621,1.3957536889396378,2.2540513363813677,1.4560884662092302,1
622,-0.6787298559213354,-1.4106629292049992,1.1346939321213754,2
623,-1.115436488678963,-2.467312476658085,-1.1688501002112015,2
624,-2.073619791989098,1.5088177136224987,-1.5132949037257724,0
625,-1.6673315362835512,0.20862218981915648,2.0323121172274874,2
626,-0.17001113029351245,-1.3149329982521625,2.4571302574509186,2
627,0.42718591913367576,0.9802335775814814,3.7272427999823825,1
628,-0.5313096535095805,1.784494351537251,-2.153422168494057,1
629,0.19113087390616446,-0.6612633760384143,-0.8030243557462053,2
630,-1.0300218721571743,1.4200323581215222,-0.9890246995152108,0
631,-0.2240126795509516,-1.6727240086138968,-1.8439847933921338,2
632,-1.5090748940458052,-0.29991013800299093,0.41533544103187503,2
633,-2.9257894162210967,5.286333825991415,0.05350604535199066,1
634,1.5957557621393785,1.1803817768405884,-0.3702672256539489,0
635,-0.5423087693864462,1.0862514514011836,2.773154406217519,1
636,1.6726938815197954,-0.4890003115131083,1.3379518011066747,1
637,-1.0115476298253094,0.7915084446915649,-2.626816273913448,2
638,0.47036343898819877,-0.12400872764924786,-0.4790007709241333,2
639,1.5540225636846674,1.2213847144898313,1.9392269207078816,1
640,0.16073561860070007,0.5468053158626193,0.23943604202317315,0
641,-1.0687953664310943,1.4360060864689026,-0.9717960911308839,0
642,2.0850369705098197,0.030787683962416157,-2.0001570838950453,0
643,-0.7235320548775341,-0.700402349302418,2.0868032055213526,2
644,-1.221540741832185,0.9167014443271988,1.5239034494247734,1
645,0.99613173854184,1.9034497770987244,1.3406236205200655,2
646,-0.09549157648202145,-0.7985918305853512,-2.157848334888447,2
647,1.0411185832796042,0.4791563808459445,-1.3538819274942984,0
648,2.4941790952511873,-0.1458788890250764,1.5313744537575449,1
649,0.8845998451439505,1.7199951086154248,1.1036017882539872,1
650,-0.16137873770398692,-1.1599128726896173,1.7036943154925397,2
651,2.398168249095667,-0.4227045491753285,0.5741712702640424,1
652,-1.2951653187246288,3.5471964175478234,0.2871147765020612,1
653,1.5548842085073449,-0.7269731914660446,-0.6651538752991226,2
654,0.03746788767179954,-2.2130209441444415,1.4788510578615004,2
655,-2.0415678137077498,1.426214594150301,-2.3441354921805866,0
656,-0.2122395451736222,0.8462816292640665,-1.537052092687381,0
657,-0.7640853060574697,-1.3870930000289272,1.2588288804133678,2
658,-0.4418670934730775,1.1083906961604517,0.10743738291689775,1
659,-1.5775208367142077,1.3170993411252605,-2.3060867388162984,0
660,3.0809306982402624,-0.7365650778054067,-0.11501161622769751,2
661,-1.0682523289028611,1.711627283433051,-1.9398383295720323,0
662,0.5691757475907163,1.7002226932592042,1.4020607287179996,1
663,0.4703059168435716,1.8706403474325124,-0.7994790670285924,0
664,0.5270071533368661,1.5712473128317792,-1.0592123769700068,0
665,-1.0236314508161004,-1.0837924328282234,0.9842822055154135,2
666,2.783580051579572,-0.14823119552787012,0.5123914265949334,2
667,-0.3752289492959511,1.298299977392582,-1.0932990771401263,0
668,-1.0796291096139925,-0.6381850612159232,1.14537954061818,2
669,1.036562667313507,1.0581228847231423,0.3101790945457682,1
670,-0.4353948387417913,1.462990419960516,-0.9810171513634185,0
671,0.5929904789291771,-1.5839848020409804,-1.0564358904297526,2
672,-1.7068323985158385,0.9119269809710732,1.1197382859514309,1
673,1.608584662133968,-0.8667243693567733,-0.5201821778597258,2
674,-1.6431398031687785,-0.3852396416619538,1.966882509721497,2
675,-0.6723370291501982,1.227239082813783,2.240252598780773,1
676,1.0396818612669019,0.8785491632160849,-1.6570204713244698,0
677,-1.4879444474382206,-1.090480788867888,-0.06310693505966825,2
678,1.286415045383213,0.7661543227937029,-1.4399897611234134,0
679,0.7446622237941187,1.7249070804755373,1.0164705607682114,1
680,0.7767273112270712,0.8093524017406137,0.015681951312207065,1
681,-0.40877723487535933,0.9346182728853397,-0.9973641901648884,0
682,1.049641010257979,0.6901996367177652,0.3600578428761838,1
683,-0.618600519498942,-0.3975579884303786,-0.1371721142640322,0
684,0.25444801292265795,-1.1855995298103348,-2.547071872034396,2
685,-1.3429432094882194,0.5405877173896941,-0.8933768518939833,0
686,-0.5908889301204582,-0.4367977724301677,-1.9848705729651608,0
687,-1.4197953456525565,1.4032944233646099,-1.0022908941938875,0
688,1.1668328756086688,-1.0779690906686545,-2.594493984133943,2
689,-0.07979825371565274,-1.4097274438331593,-0.2737287967692369,2
690,0.18726697915970725,0.5289394124955524,-2.1504511333272323,0
691,-1.2750770241896825,1.0814365648837838,-0.4341243138645121,0
692,3.353371583095522,-0.4351107874477229,1.3858367318489484,1
693,-1.5491912917761164,0.5561765593000387,-0.07765883155661424,1
694,0.56775937224369,-0.7776869850075347,-1.2409084472960872,2
695,2.0304040300848083,1.7519776719366758,-0.3908240505888365,0
696,0.19433370404825046,0.1311394448769968,-0.7848829886758472,1
697,-0.5193947921890794,1.360871729282066,-1.7889712573012604,0
698,-0.6134480921078962,0.5641949332044371,1.8205942807461943,1
699,-1.2939672310968784,1.966437757725385,-1.1017553161978417,0
700,-0.2497760885771385,-1.5131440374633762,2.2679876076594745,2
701,-0.8692115638353439,-1.06706829722766,0.2248694010858524,2
702,-2.1773731470629607,1.9910705023924256,-1.4296343584623123,0
703,-0.7848540010534026,1.1142175773694492,-0.5120562642723212,1
704,0.43776436707520927,1.7864974745858109,0.8144045149268683,1
705,-0.6693905862756513,2.1249373017403306,-0.040027448774657914,1
706,-1.4044479445675648,0.24130480606630678,-0.11800344087345715,0
707,-1.2700156363069306,0.8435063924723382,1.159855127938536,1
708,-0.37388135779848897,1.2806535117889872,-0.005194551716796392,1
709,-0.714394204365897,0.7054424112059201,0.6174762646713379,0
710,-0.2768832005517674,-1.5184909456226987,1.333841240802984,2
711,1.0431790009570328,-0.8973072401218186,-1.9046326751732205,2
712,0.5313560740210148,1.8719442830983837,-0.8159758508935475,0
713,-2.0130781654556893,3.343133115296182,0.5403493383243725,1
714,-0.7164682141478091,2.105719073365991,0.23478778505578934,0
715,-0.4854758185958472,0.9623197612224136,2.2483017647125836,1
716,-1.338230142582066,0.13030487269959223,-0.9925255903013176,0
717,2.1332797888956287,0.47532996308521547,-0.8681553869441367,0
718,-1.5001546152956977,-1.5723981964690998,-0.20703715901692799,2
719,1.4527148875568128,-0.9085977770002458,-1.5752392196290381,2
720,-0.39918419622986434,-0.9251989433120483,-0.09937790715578321,2
721,0.8520702075522611,-0.10342208868319624,-2.0854631547080755,0
722,0.8282915274439104,1.4094563832029816,-1.1434411599704093,0
723,-1.1592808162830317,1.7359102456402415,-1.395858775334744,0
724,-2.2248770728684004,-2.1569199354501603,-0.938191014074134,2
725,-1.9211956578202063,0.240643587042623,4.557689977905264,1
726,-0.6216766987233537,2.450177889640893,-1.605649526672651,0
727,0.07025213565109278,1.3805066949932825,0.26918847887633846,1
728,0.253494073003642,-1.4225746557750703,-0.2619538495167312,2
729,0.27671006207359805,0.8694902108803391,-0.8391203498610681,0
730,0.1945199972410201,2.7684352193648563,2.344863339996796,1
731,3.7648297154767114,-0.6043371385830012,-0.3132553625870369,0
732,-1.3328865258280183,1.7309070237710145,0.4345110647768191,0
733,2.801547711343982,-0.8024932661969135,-1.9851478296088407,2
734,-1.5725683056586175,0.46219184338407826,1.2139560650746797,1
735,3.377774537716734,-0.9034787491350654,-0.32696415365439035,2
736,1.3642935705003143,-0.6999901810586372,-2.5501678448412006,2
737,-0.3673918753599432,1.4336001610740179,-1.4631535193001426,0
738,-1.7239339299702499,-0.7763445642929901,0.1968421938777205,2
739,-0.1731905828453817,1.857963276206343,1.1201287000859923,1
740,-0.8493784219033826,0.8326581066526839,-0.1185976008076447,0
741,-1.6900299754370396,0.47133485521618135,1.297583484392662,1
742,-1.6999784740092658,1.4791752442108215,-2.0548098943778648,0
743,-1.7098050472588109,-0.238906522949334,1.2562817759102884,2
744,-3.1661608208020806,-0.2772204917358536,1.9560135724991108,1
745,0.5593641174637378,1.5198702911716768,-1.1148475817582888,0
746,-0.8919184506463351,2.6329698876336383,-0.21767921513365707,1
747,-1.2466343041846801,-0.4723516557230356,0.5622585782302842,2
748,1.9626161567366507,0.2998169062141549,2.68352186515184,1
749,-1.4493696331096997,0.40936332674977427,1.6361930402444953,0
750,-1.507116151670057,0.8960077211101338,-0.2184432662831861,1
751,2.753770951704232,-0.9681708951373894,-1.146522686263421,2
752,-0.5925952040624879,1.1617700313495127,1.3557101359835906,1
753,3.406420107263471,-0.8612014438553424,2.1567229049254557,1
754,2.543865292579751,-0.04599455925115281,-1.4016222282394437,0
755,0.6357977367476815,1.3343784846897382,-1.9747577423474978,0
756,-0.30072120888895393,-2.364694884419828,-0.4371370265830812,2
757,-1.3934642260503916,-1.291237046935304,-1.4629780266841488,2
758,-0.06164297312654021,0.9677056489726249,0.9437010638644894,1
759,-2.6850380552182584,-0.08525021687865197,1.8840697848533412,1
760,1.0520092056832016,2.0097429819304304,0.05448198349847955,1
761,-0.6832090506361617,-1.3155630581373674,-1.3431716072487028,2
762,-1.9194553064403093,0.4961326312146449,-1.3427995206234784,1
763,1.6366221993454688,-1.1458006804668606,-0.21498299387821274,2
764,1.8090401876018898,0.8634877991165212,2.502266183291156,1
765,-1.453677191971322,-0.4612232152755049,0.3528655241875027,2
766,0.11957559953216124,1.849991229904112,1.0566466384688322,1
767,0.7784692668940718,1.9896516572790497,1.888600836005579,1
768,-0.4230585900979652,1.5421928568374297,0.9627221032799006,1
769,1.2027245965805415,0.5869456378366704,-0.09624483886914015,1
770,0.936203612290466,1.6816951175210049,-0.8182722448815258,0
771,0.41064112006546327,1.1118497186483547,-1.8581869364627936,0
772,1.2319912357766105,-1.3378859304421837,-1.6104762169702935,2
773,-0.33393216605643505,0.22283601475277925,-2.342020459687846,0
774,0.6959154947218963,1.3121345727198843,0.9419061010146336,1
775,-0.5916540582078753,1.0680796705841753,1.0973462124092783,1
776,-1.6226170494978192,0.58118608963022,0.0872378144002377,1
777,-2.465719351000322,4.026428440255559,-0.3194706474906601,1
778,0.2560358106780213,1.4146436315137008,0.8377518416992474,1
779,0.770515443945338,1.5117755963469985,0.7195868726597973,1
780,-0.8227280579275253,0.4141443636534129,0.4508520858580056,0
781,-0.4374440443770069,1.8693294447938884,0.9775293819281651,1
782,2.987905290718404,0.1960163404474361,-0.57143830505249,0
783,-0.5734493957558222,-0.41586598304985367,-0.2601570421308229,0
784,-0.9740833310621191,-0.9439519300941058,1.160328193281571,2
785,-0.15467672047893766,1.4371722566178913,1.2993357105753751,1
786,2.884664369826947,-0.9806507438879619,1.243781157770636,1
787,-1.5515274659993872,0.714925516315722,-1.4432094394031256,0
788,-0.6672223948349582,1.825425355511839,-0.49486280287672835,1
789,1.0261703712729666,-1.4717724687407423,0.35579026591428775,2
790,1.32506454221685,-0.09484903684992374,-1.8895153223847514,0
791,-1.3210429112746076,-1.3450480027602518,0.11070411279875825,2
792,-1.5108699935055547,0.9779110648783534,-0.021300722953550455,0
793,-0.23001836245961949,1.586217900080191,-0.3414493524684272,1
794,0.9102396059351849,1.035757532962683,-1.6682551853017118,0
795,0.49449376438562553,-1.4964304141317288,-0.580840242297205,2
796,-0.09476674730963697,1.8777778504616371,0.6859825667643673,1
797,-0.6220576795680264,1.1644455880265725,-2.552355521477037,0
798,-0.5195486007959698,-0.9231223926516399,1.8477531169300025,2
799,-0.46866098969912473,2.3227363503518457,-1.3516712463147138,0
800,2.5080770249625512,-0.16225127595568378,1.473119113504866,1
801,-0.24214222115081152,-1.0017959232816147,-0.28089580692071314,2
802,-1.9938910588343615,4.426739082291256,-0.21149677421503776,1
803,0.04269738920483235,1.621572245337503,0.34007444198985914,1
804,1.5310356709846689,0.7228832554943506,-1.0312598581050958,0
805,-0.09377503182144231,1.7701017480914412,0.46188052697471893,1
806,-1.5814862133826402,0.4382084313952286,1.58266955799719,2
807,-0.7707192683819082,2.1579140907488155,1.1086765179302032,0
808,1.5549384446582053,0.8028131449029723,2.116870847414633,1
809,0.10813493871075663,0.7392065912877146,-1.9688014280206123,0
810,-0.5359270967538221,1.7325933079030156,1.615971375953901,1
811,-0.8812934090382942,-1.8688848211227482,-1.5279988628546874,2
812,0.6644327731869781,1.094651499445527,0.3984217730558992,1
813,1.109497638515375,1.2573418657663344,-0.27562862777795416,0
814,-1.5361550904943004,0.49424858819733675,1.5560101628109626,1
815,-1.480898457938003,0.9291470431422699,1.7503255037718892,1
816,0.5053545606090568,0.8694877664403053,-0.4244856022304685,0
817,-1.9684494052586916,2.5565463363935805,-1.8996060477268215,1
818,-0.43439463488988217,2.263098388731966,0.5108738527565362,1
819,-0.5382354597135368,2.748867786260378,1.0653124875355124,1
820,0.8432002384566271,-1.274954215888782,-0.743375041941498,2
821,0.4534093578430545,2.3157880285944255,-0.5633778151111928,1
822,-0.19803863975549518,1.95481112025717,-0.14809009828080355,1
823,3.6200965393709317,-1.3748645968995485,2.2854939516546677,1
824,-1.4755167422738444,-1.6026907623156295,-0.7779408709248528,2
825,-1.2025424539847203,-1.159736512276496,-0.1913246737575074,2
826,2.947590500948505,-0.43253922345505114,1.5327859684625709,1
827,2.0490300266239223,-0.6584280925981465,-1.387979082871781,2
828,0.5593906348449065,0.2937935004671195,-1.9173454079730925,0
829,0.9553895741221057,-0.8239454564595728,0.15555332157230994,2
830,-3.266422417426837,-0.40112936349856376,-0.06865299608339703,1
831,-1.2882841736358421,0.6273341458002433,-0.9942108094307522,0
832,-0.3995554882525163,0.3356070626816495,-2.8435094850507268,0
833,1.2287765690835268,-1.158326546512583,-2.0769388953583015,2
834,1.8953397306864246,0.2554269805342635,0.2507438890220157,1
835,2.4098987005945762,0.10063349385179221,0.7321737086804216,1
836,-0.3685986784931823,-0.6159917305397027,-1.1529026470833936,0
837,1.7507534862434055,-0.08282486623100427,-1.4898408860097287,2
838,1.3026690969761034,2.1871921261957965,2.9827970039805285,1
839,1.4813239930920952,1.2295120469177907,-1.2257879798952602,0
840,0.8662637316941938,-1.4230071427242714,-2.225143252534632,2
841,3.3656213282521943,-1.026077995688881,2.195367424776197,1
842,-1.0377343417077056,1.5164955956987922,-0.28878484552335637,1
843,4.136751263835075,-0.2501683377910461,-0.41561157001875326,2
844,-1.6101515460057307,-0.08385568127814513,1.8526322275254234,2
845,-1.492282162540755,-1.322310143523708,0.18534167836939752,2
846,0.9768603062574913,-0.564955731082587,-1.86307508093215,2
847,0.3950042248401404,-1.847071371780105,-0.0095098347985072,2
848,-1.3293954487589639,-0.7024597225535583,0.6358078931289708,2
849,0.006478698179777531,2.0034823292887802,0.9536436139405784,1
850,2.823204295650065,0.4164230943805909,3.345691346863684,1
851,-0.005043010613329013,1.3934220412869998,0.5551193395071976,0
852,0.2960561611878507,1.194381151520585,-2.035072644521601,0
853,1.8153771009459323,-0.37174127700979376,-0.7374120383156793,2
854,2.008707594937674,0.13235669897688873,-0.7515470368957873,0
855,0.10317380552035615,1.4719983596868942,2.203920900707785,1
856,-0.5120878577583856,-1.414229616761891,1.1059767343034714,2
857,2.8632930446301366,-0.8154057216931836,1.367175513009597,1
858,1.718143175065645,1.749873371232221,-1.2344944109515288,0
859,0.3920118254184499,1.265327421677354,-1.6734080865867633,0
860,1.4199324235991466,2.8504988046584003,-1.0007297920362708,0
861,0.07900187744061382,1.809863034778078,0.9474807725414248,1
862,-1.3625396726767702,-1.034283189664833,0.5935630278517368,2
863,2.740832311044697,-0.21794048262642352,2.4721016107112415,1
864,1.907463829655182,-0.13057846964068287,-0.8779010781948723,0
865,0.9251614918070137,1.190212684552357,1.759528369439204,1
866,1.2390103269502193,1.1644754510095883,0.684846467249429,1
867,-0.9080986670436948,2.6603847523584494,0.07072558425530362,1
868,-1.6065470911396411,1.1192238816443656,-1.7224133220354445,0
869,-2.6007400572371724,0.37005877335110804,1.6178964937067937,1
870,-0.7686171959698189,0.349534117123107,-2.661149758669267,0
871,-1.8340201300186014,2.1025377917504904,-1.2210872065404397,0
872,-0.8024265072347718,-1.502538603491916,0.8044915121797943,2
873,3.1368655125987357,0.2770619111473973,-0.7213922430484624,2
874,-1.1320577033908092,-2.1075934254463724,-1.0330416850567776,2
875,-0.08613301255912287,1.2968528234382273,-1.6083321283663659,0
